,TY1 Comdty,GTUSDMX10Y Govt,GTHKD5Y Govt,PCOMP Index,JCI Index,WIG Index,CL1 Comdty,CO1 Comdty,INDEXCF Index,QS1 Comdty
7/8/2011,123.71875,4.064,1.43,4391.46,4003.691,48700.58,96.2,118.33,1724.57,962.75
7/11/2011,124.546875,3.953,1.274,4375.86,3995.587,47922.1,95.15,117.24,1701.48,958.75
7/12/2011,124.625,3.973,1.219,4350.09,3938.015,47695.46,97.43,117.75,1705.92,958.75
7/13/2011,124.796875,3.917,1.233,4404,3980.845,48103.73,98.05,118.78,1714.19,983
7/14/2011,124.4375,3.933,1.209,4423.55,3997.635,47768.38,95.69,118.32,1715.49,972.5
7/15/2011,124.859375,3.907,1.219,4458.74,4023.202,47785.85,97.24,117.26,1714.6,977.25
7/18/2011,124.921875,3.988,1.181,4476.01,4032.974,46740.32,95.93,116.05,1687.63,967.5
7/19/2011,124.921875,3.851,1.186,4485.65,4023.417,46651.79,97.5,117.06,1700.13,976
7/20/2011,124.59375,3.906,1.192,4507.04,4050.632,46811.06,98.14,118.15,1701.37,977.75
7/21/2011,124,3.867,1.202,4480.01,4068.073,47291.31,99.13,117.51,1729,983.25
7/22/2011,124.328125,3.905,1.218,4478.36,4106.822,47501.78,99.87,118.67,1728.84,982.75
7/25/2011,124.125,3.858,1.192,4480.5,4087.094,47353.37,99.2,117.94,1726.93,978.75
7/26/2011,124.53125,3.843,1.202,4465.87,4132.777,47185.61,99.59,118.28,1722.11,978.5
7/27/2011,124.234375,3.835,1.175,4482.89,4174.112,46722.09,97.4,117.43,1706.28,974.5
7/28/2011,124.5,3.848,1.178,4482.8,4145.827,47071.4,97.44,117.36,1720.38,979
7/29/2011,125.6875,3.817,1.17,4503.63,4130.8,47152.63,95.7,116.74,1705.18,971
8/1/2011,126.140625,3.714,1.09,4550.53,4193.441,46820.93,94.89,116.81,1725.1,970.75
8/2/2011,126.953125,3.606,1.027,4541.23,4177.846,46234.21,93.79,116.46,1713.25,967.5
8/3/2011,127.046875,3.537,1,4488.45,4136.507,44536.67,91.93,113.23,1655.36,954.25
8/4/2011,128,3.522,1.004,4501.53,4122.086,42828.22,86.63,107.25,1620.68,934
8/5/2011,127.046875,3.616,0.89,4437.55,3921.643,42011.33,86.88,109.37,1587,912.5
8/8/2011,128.578125,3.646,0.928,4331.24,3850.266,40535.21,81.31,103.74,1499.79,900.25
8/9/2011,129.828125,3.601,0.904,4157.03,3735.119,39028.04,79.3,102.57,1497.81,886.25
8/10/2011,130.0625,3.335,0.798,4290.14,3863.576,37368.93,82.89,106.68,1431.41,887.5
8/11/2011,129.21875,3.881,0.748,4311.02,3869.365,38934.71,85.72,108.02,1438.91,887.5
8/12/2011,129.875,4.147,0.732,4321.73,3890.526,39910.95,85.38,108.03,1470.56,917
8/15/2011,129.5625,3.875,0.751,4332.63,3960.022,39910.95,87.88,109.91,1510.69,922.75
8/16/2011,130.078125,3.806,0.77,4372.7,3953.277,40883.9,86.65,109.47,1481.18,927.5
8/17/2011,130.359375,3.474,0.744,4340.27,3953.277,41125.87,87.58,110.6,1509.19,936.5
8/18/2011,130.78125,3.362,0.698,4403.54,4020.994,38697.56,82.38,106.99,1452.83,911.5
8/19/2011,130.796875,3.372,0.681,4339.9,3842.748,38749.61,82.26,108.62,1438.74,918
8/22/2011,130.59375,3.38,0.704,4291.11,3839.616,39549.67,84.12,108.36,1443.93,915.5
8/23/2011,130.328125,3.421,0.733,4375.39,3880.464,39556.82,85.44,109.31,1444.11,930.75
8/24/2011,129.578125,3.434,0.731,4366.45,3847.02,39588.91,85.16,110.15,1461.62,942.25
8/25/2011,129.984375,3.396,0.786,4342.69,3844.377,39715.27,85.3,110.62,1442.51,942
8/26/2011,130.28125,3.424,0.778,4305.56,3841.731,39774,85.37,111.36,1458.84,949.5
8/29/2011,129.71875,3.332,0.752,4305.56,3841.731,40715.85,87.27,111.88,1512.36,963.25
8/30/2011,130.390625,3.432,0.78,4305.56,3841.731,41300.1,88.9,114.02,1514.1,973.5
8/31/2011,130.03125,3.429,0.764,4348.5,3841.731,42222.38,88.81,114.85,1546.05,973.5
9/1/2011,130.609375,3.347,0.773,4366.59,3841.731,41553.09,88.93,114.29,1551.58,966.5
9/2/2011,131.296875,3.283,0.741,4392.91,3841.731,40544.28,86.45,112.33,1515.89,951.75
9/5/2011,131.296875,3.283,0.712,4382.56,3866.172,38992.56,86.45,110.08,1492.83,934
9/6/2011,131.21875,3.437,0.691,4303.08,3889.971,39189.1,86.02,112.89,1499.7,939.25
9/7/2011,130.890625,3.326,0.724,4315.21,4001.433,40418.3,89.34,115.8,1546.52,966.75
9/8/2011,131.234375,3.325,0.714,4356.73,4005.39,40405.17,89.05,114.55,1556.46,967
9/9/2011,131.765625,3.226,0.704,4346.07,3998.502,38708.57,87.24,112.77,1518.22,939.5
9/12/2011,131.46875,3.422,0.67,4297.85,3896.119,37437.36,88.19,112.25,1493.19,939.5
9/13/2011,131.0625,3.588,0.665,4292.91,3874.783,37735.42,90.21,111.89,1498.16,924.75
9/14/2011,130.890625,3.367,0.684,4258.86,3799.037,37881.76,88.91,112.4,1504.92,922
9/15/2011,130.40625,3.418,0.684,4291.4,3774.334,38945,89.4,115.34,1525.28,952.25
9/16/2011,130.484375,3.439,0.701,4290.17,3835.181,39254.5,87.96,112.22,1511.5,950.5
9/19/2011,131.421875,3.494,0.701,4307.99,3755.052,38740.68,85.7,109.14,1493.19,931.5
9/20/2011,131.34375,3.482,0.722,4219.82,3752.11,39177.62,86.89,110.54,1519.95,939
9/21/2011,131.671875,3.458,0.728,4204.29,3697.494,39225.39,85.92,110.36,1507.25,945.25
9/22/2011,131.75,3.614,0.708,4096.1,3369.143,36851.2,80.51,105.49,1389.43,903.75
9/23/2011,130.96875,3.783,0.69,3885.96,3426.346,36549.47,79.85,103.97,1327.19,899
9/26/2011,130.34375,3.59,0.723,3721.22,3316.137,36765.94,80.24,103.94,1346.86,890.5
9/27/2011,129.5625,3.725,0.757,3721.22,3473.938,37998.03,84.45,107.14,1380.42,906.75
9/28/2011,129.671875,3.899,0.755,3876.12,3513.166,38026.53,81.21,103.81,1377.87,907.5
9/29/2011,129.984375,3.867,0.762,3877.63,3537.178,38264.32,82.14,103.95,1407.71,898.25
9/30/2011,130.09375,3.63,0.756,3999.65,3549.032,38268.75,79.2,102.76,1366.54,883.5
10/3/2011,130.984375,3.862,0.745,3865.83,3348.708,37620.12,77.61,101.71,1344.66,874.5
10/4/2011,130.953125,3.834,0.729,3829.92,3269.451,36744.86,75.67,99.79,1267.77,865.25
10/5/2011,130.109375,3.951,0.736,3823.13,3293.239,37496.93,79.68,102.73,1265.67,868
10/6/2011,129.515625,3.854,0.774,3890.52,3443.106,37915.03,82.59,105.73,1318.29,878
10/7/2011,128.890625,3.83,0.784,4009.26,3425.684,38174.89,82.98,105.88,1351.42,896.25
10/10/2011,127.59375,3.83,0.854,4040.58,3451.084,39291.95,85.41,108.95,1380.86,918
10/11/2011,128.234375,3.752,0.883,4109.27,3531.753,39316.43,85.81,110.73,1364.06,912
10/12/2011,127.921875,3.557,0.868,4119.71,3635.931,40182.11,85.57,111.36,1396.51,918.5
10/13/2011,128.4375,3.444,0.849,4134.48,3675.384,39608.13,84.23,111.11,1388.77,920.75
10/14/2011,128.125,3.388,0.829,4153.4,3664.68,40026.63,86.8,114.68,1431.92,952
10/17/2011,128.71875,3.387,0.883,4214.45,3729.015,39825.64,86.38,110.16,1403.05,947.75
10/18/2011,128.828125,3.599,0.826,4157.26,3622.027,39837.96,88.34,111.15,1425.24,936.5
10/19/2011,128.84375,3.548,0.839,4193.55,3685.306,39969.82,86.11,108.39,1420.5,948.25
10/20/2011,128.703125,3.383,0.82,4170.57,3622.776,38835.92,85.3,109.76,1418.85,936
10/21/2011,128.65625,3.457,0.829,4166.6,3620.664,40054.41,87.4,109.56,1447.01,955.5
10/24/2011,128.34375,3.636,0.846,4201.08,3706.782,41050.11,91.27,111.45,1482.81,952.5
10/25/2011,129.125,3.636,0.846,4242.52,3710.478,40702.26,93.17,110.92,1462.17,957
10/26/2011,128.578125,3.636,0.819,4224.76,3738.607,40577.52,90.2,108.91,1499.79,954
10/27/2011,127.3125,3.636,0.857,4267.5,3813.004,41708.88,93.96,112.08,1525.52,969.75
10/28/2011,128.09375,3.636,0.903,4333.72,3829.96,41686.02,93.32,109.91,1526.57,962.25
10/31/2011,129.0625,3.636,0.871,4333.72,3790.847,41160.66,93.19,109.56,1498.6,950.5
11/1/2011,130.25,3.636,0.814,4333.72,3685.012,41160.66,92.19,109.54,1456.29,939
11/2/2011,130.3125,3.463,0.775,4260.41,3763.034,40747.38,92.51,109.34,1488.86,961.25
11/3/2011,130.046875,3.365,0.733,4210.25,3705.81,41313.92,94.07,110.83,1501.18,956
11/4/2011,130.25,3.357,0.755,4271.72,3783.628,40909.81,94.26,111.97,1501.18,969.5
11/7/2011,130.546875,3.371,0.744,4271.72,3778.24,41135.19,95.52,114.56,1521.01,984.5
11/8/2011,130.046875,3.383,0.724,4314.67,3805.648,41350.11,96.8,115,1520.88,994.5
11/9/2011,130.8125,3.457,0.74,4346.2,3857.363,40241.19,95.74,112.31,1470.8,998.75
11/10/2011,130.34375,3.441,0.722,4285.06,3783.881,39853.18,97.78,113.71,1489.58,998.75
11/11/2011,129.78125,3.441,0.732,4312.96,3778.885,39853.18,98.99,114.16,1484.97,999.25
11/14/2011,130.453125,3.44,0.762,4356.87,3833.04,40235,98.14,111.89,1484.38,999.25
11/15/2011,130.328125,3.462,0.716,4363.73,3813.842,40042.74,99.37,112.39,1487.84,993.75
11/16/2011,130.5,3.437,0.695,4341.62,3814.09,40364.29,102.59,111.88,1483.24,994.25
11/17/2011,130.828125,3.435,0.676,4334.66,3792.253,39797.19,98.82,108.22,1475.32,973
11/18/2011,130.296875,3.535,0.666,4302.43,3754.5,39106.23,97.41,107.56,1460.56,973
11/21/2011,130.578125,3.585,0.665,4299.47,3679.829,38119.53,96.92,106.88,1390.56,949.5
11/22/2011,130.796875,3.597,0.674,4289.75,3735.532,38118.76,98.01,109.03,1401.91,952
11/23/2011,131.21875,3.583,0.67,4271.59,3687.008,37466.98,96.17,107.02,1404.26,946
11/24/2011,131.21875,3.583,0.704,4237.65,3696.032,37607.27,96.17,107.78,1392.75,949.5
11/25/2011,130.65625,3.582,0.724,4261.59,3637.192,37601.56,96.77,106.4,1410.84,938.75
11/28/2011,130.71875,3.559,0.758,4227.88,3647.049,38361.03,98.21,109,1466.22,950
11/29/2011,130.46875,3.625,0.793,4211.04,3687.769,37956.82,99.79,110.82,1454.67,962
11/30/2011,130.15625,3.594,0.795,4211.04,3715.08,39502.02,100.36,110.52,1499.62,965.25
12/1/2011,129.984375,3.585,0.781,4290.59,3781.099,39215.21,100.2,108.99,1505.27,946
12/2/2011,130.5,3.745,0.773,4290.92,3779.836,39144.14,100.96,109.94,1505.77,951.25
12/5/2011,130.40625,3.594,0.784,4291.72,3780.793,39621.6,100.99,109.81,1517.89,964.5
12/6/2011,130.15625,3.543,0.762,4282.77,3752.674,38878.79,101.28,110.81,1457.9,958.25
12/7/2011,130.765625,3.527,0.805,4315.17,3793.235,39051.93,100.49,109.53,1448.39,957.25
12/8/2011,131.171875,3.436,0.832,4312.89,3781.761,38474.28,98.34,108.11,1456.36,948.25
12/9/2011,130.640625,3.555,0.817,4292.5,3759.609,38637.17,99.41,108.62,1396.28,932
12/12/2011,131.03125,3.518,0.823,4276.34,3792.149,37908.42,97.77,107.26,1349.96,932
12/13/2011,131.3125,3.508,0.833,4282.62,3763.579,38021.08,100.14,109.5,1378.56,932.5
12/14/2011,131.609375,3.643,0.824,4285.93,3751.604,37813.82,94.95,105.02,1372.42,904.75
12/15/2011,131.484375,3.506,0.825,4282.67,3701.54,37637.47,93.87,105.09,1393.61,898.25
12/16/2011,131.953125,3.565,0.847,4304.94,3768.354,37001.49,93.53,103.35,1383.42,894.25
12/19/2011,132.125,3.573,0.847,4318.12,3770.287,36720.77,93.88,103.64,1382.88,888
12/20/2011,131.59375,3.504,0.909,4342.18,3752.338,37148.86,97.22,106.73,1409.84,902.25
12/21/2011,130.421875,3.515,0.923,4368.88,3794.267,37574.56,98.67,107.71,1385.17,910.5
12/22/2011,130.453125,3.455,0.95,4370.46,3795.443,37478.7,99.53,107.89,1385.66,919.5
12/23/2011,129.859375,3.534,0.967,4372.24,3797.151,37788.65,99.68,107.96,1376.11,914.5
12/26/2011,129.859375,3.534,0.967,4387.06,3797.151,37788.65,99.68,107.96,1390.08,914.5
12/27/2011,129.953125,3.533,0.967,4361.43,3789.425,37836.46,101.34,109.27,1386.14,924.5
12/28/2011,130.703125,3.53,0.995,4336.63,3769.214,37552.9,99.36,107.56,1383.09,918.25
12/29/2011,130.84375,3.495,0.976,4371.96,3808.772,37814.52,99.65,108.01,1387.06,921.5
12/30/2011,131.125,3.51,0.934,4371.96,3821.992,37595.44,98.83,107.38,1402.23,924
1/2/2012,131.125,3.51,0.934,4397.08,3809.14,38318.26,98.83,107.38,1402.23,924
1/3/2012,130.546875,3.528,0.917,4422.22,3857.882,38463.72,102.96,112.13,1444.76,953.5
1/4/2012,130.390625,3.674,0.96,4487.77,3907.421,38183.09,103.22,113.7,1447.59,964.75
1/5/2012,130.5,3.602,0.97,4518.91,3906.264,37739.39,101.81,112.74,1434.91,966.5
1/6/2012,130.75,3.585,0.943,4483.36,3869.415,37739.39,101.56,113.06,1440.6,960.75
1/9/2012,130.859375,3.55,0.917,4541.6,3889.072,37341.29,101.31,112.45,1448.36,959
1/10/2012,130.71875,3.619,0.904,4561.08,3938.842,37608.68,102.24,113.28,1476.88,974
1/11/2012,131.203125,3.616,0.878,4645.86,3909.64,37516.2,100.87,112.24,1465.47,971
1/12/2012,130.96875,3.644,0.848,4648.11,3909.497,38062.87,99.1,111.26,1464.53,971
1/13/2012,131.546875,3.663,0.846,4613.83,3935.326,37991.91,98.7,110.44,1463.43,952.5
1/16/2012,131.546875,3.663,0.813,4578.92,3909.693,38225.95,98.7,111.2,1464.42,958.75
1/17/2012,131.59375,3.643,0.784,4642.76,3954.755,38726.6,100.71,111.53,1486.34,952.75
1/18/2012,131.265625,3.652,0.746,4677.62,3978.128,39056.43,100.59,110.66,1493.7,943.25
1/19/2012,130.703125,3.659,0.723,4700.37,4001.073,39288.13,100.39,111.55,1503.7,943.25
1/20/2012,130.265625,3.639,0.721,4747.9,3986.515,39518.87,98.46,109.86,1491.15,933
1/23/2012,129.984375,3.669,0.721,4747.9,3986.515,39660.19,99.58,110.58,1499.27,937
1/24/2012,130.09375,3.729,0.721,4714.35,3994.583,39606.62,98.95,110.03,1488.7,941.75
1/25/2012,130.765625,3.52,0.721,4670.49,3963.605,39542.67,99.4,109.81,1498.79,942.25
1/26/2012,131.4375,3.5,0.647,4611.68,3983.434,40392.48,99.7,110.79,1514.72,944.75
1/27/2012,131.71875,3.55,0.582,4679.89,3986.41,40467.92,99.56,111.46,1508.04,953.75
1/30/2012,132.03125,3.566,0.548,4644.49,3915.16,40600.3,98.78,110.75,1496.3,952.75
1/31/2012,132.25,3.529,0.547,4682.44,3941.693,40927.75,98.48,110.98,1514.03,949.25
2/1/2012,131.984375,3.542,0.52,4715.64,3964.976,41438.43,97.61,111.56,1539.36,955.25
2/2/2012,132.171875,3.53,0.533,4822.08,4016.902,41602.24,96.36,112.07,1542.39,947.75
2/3/2012,131.328125,3.513,0.538,4758.57,4015.949,41732.3,97.84,114.58,1564.82,959.5
2/6/2012,131.671875,3.547,0.573,4816.33,3974.788,42083.93,96.91,115.93,1562.87,988.25
2/7/2012,131.15625,3.512,0.581,4755.98,3955.452,41912.98,98.41,116.23,1549.49,995.25
2/8/2012,131.09375,3.548,0.613,4805.8,3988.699,42044.47,98.71,117.2,1555.11,991
2/9/2012,130.78125,3.543,0.614,4769.62,3978.988,41792.46,99.84,118.59,1541.64,997.75
2/10/2012,131.390625,3.504,0.62,4783.52,3912.393,41219.43,98.67,117.31,1525.17,997.75
2/13/2012,131.125,3.522,0.618,4802.03,3961.902,41581.98,100.91,117.93,1559.21,996.5
2/14/2012,131.53125,3.475,0.618,4775.93,3952.817,41423.51,100.74,118.16,1562.13,992.25
2/15/2012,131.578125,3.561,0.609,4772.47,3953.045,41616.3,101.8,118.93,1579.38,1005.75
2/16/2012,130.984375,3.564,0.568,4766.57,3927.608,41430.3,102.31,120.11,1570.36,1004
2/17/2012,130.921875,3.55,0.604,4880.71,3976.542,42161.4,103.24,119.58,1568.54,1002.5
2/20/2012,130.921875,3.55,0.619,4943.84,3980.253,42047.36,103.24,120.05,1579.19,1012.25
2/21/2012,130.640625,3.553,0.606,4900.94,4002.951,42070.07,105.84,121.66,1558.98,1013.75
2/22/2012,131.046875,3.553,0.636,4934.29,3995.024,41669.41,106.28,122.9,1538.17,1023.75
2/23/2012,131.203125,3.548,0.613,4893.48,3958.809,41258.14,107.83,123.62,1538.17,1031.5
2/24/2012,131.1875,3.567,0.597,4893,3894.562,41499.43,109.77,125.47,1594.55,1030.75
2/27/2012,131.625,3.519,0.586,4799.29,3861.016,41464.05,108.56,124.17,1592.66,1032.25
2/28/2012,131.671875,3.545,0.554,4820.43,3903.557,41605.56,106.55,121.55,1574.1,1022.25
2/29/2012,131.265625,3.546,0.52,4897.65,3985.21,41560.55,107.07,122.66,1597.67,1002.75
3/1/2012,130.890625,3.542,0.514,4938.61,3962.286,41533.87,108.84,126.2,1595.78,1009.5
3/2/2012,131.390625,3.545,0.524,5016.3,4004.868,41639.72,106.7,123.65,1608.08,1010.5
3/5/2012,131.203125,3.496,0.502,5030.58,3984.897,41084.32,106.72,123.8,1625.74,1014.75
3/6/2012,131.71875,3.485,0.501,4967.39,3967.076,40479.75,104.7,121.98,1562.19,1006
3/7/2012,131.515625,3.483,0.484,4921.36,3942.517,40791.3,106.16,124.12,1572.83,1006
3/8/2012,131.21875,3.482,0.498,4956.19,3967.669,41337.97,106.58,125.44,1572.83,1032.75
3/9/2012,131.0625,3.474,0.512,4980.71,3991.544,41236.46,107.4,125.98,1572.83,1033.75
3/12/2012,131.078125,3.473,0.514,4975.17,3987.346,41297.09,106.34,125.34,1604.26,1033.75
3/13/2012,130.484375,3.455,0.532,5005.75,4008.642,41460.75,106.71,126.22,1611.88,1036.5
3/14/2012,129.234375,3.45,0.59,5050.99,4054.326,42068.69,105.43,124.97,1631.15,1038.5
3/15/2012,129.34375,3.44,0.646,5031.78,4039.98,42281.33,105.11,123.55,1626.63,1024
3/16/2012,129.046875,3.515,0.643,5145.89,4028.537,42209.33,107.06,125.81,1618.99,1035.75
3/19/2012,128.53125,3.541,0.643,5127,4024.733,41963.41,108.09,125.71,1586.41,1043.5
3/20/2012,128.546875,3.552,0.722,5102.24,4022.168,41586.01,105.61,124.12,1558.65,1032
3/21/2012,128.96875,3.538,0.721,5037.94,4036.234,41529.19,107.27,124.2,1551.78,1026.75
3/22/2012,128.734375,3.522,0.659,5043.52,4041.559,40834.43,105.35,123.14,1529.51,1013.75
3/23/2012,129.046875,3.556,0.647,5042.44,4041.559,41209.99,106.87,125.13,1540.97,1029
3/26/2012,129.0625,3.59,0.66,5029.63,4031.705,41526.42,107.03,125.65,1565.12,1030
3/27/2012,129.59375,3.566,0.621,5078.1,4079.384,41833.54,107.33,125.54,1554.28,1025.75
3/28/2012,129.578125,3.531,0.559,5067.66,4090.573,41608.37,105.41,124.16,1520.37,1024
3/29/2012,129.90625,3.54,0.553,5085.24,4105.167,41028.06,102.78,122.39,1494.86,1017.75
3/30/2012,129.484375,3.563,0.554,5107.73,4121.551,41267.16,103.02,122.88,1517.34,1014.25
4/2/2012,129.703125,3.578,0.596,5110.86,4166.072,41488.9,105.23,125.43,1521.9,1024.5
4/3/2012,128.921875,3.553,0.59,5056.48,4215.444,41465.6,104.01,124.86,1550.05,1033.5
4/4/2012,129.375,3.546,0.587,5038.92,4134.036,40754.08,101.47,122.34,1512.88,1012.75
4/5/2012,129.96875,3.549,0.612,5038.92,4166.374,40802.41,103.31,123.43,1525.11,1007
4/6/2012,131.046875,3.545,0.607,5038.92,4166.374,40802.41,103.31,123.43,1497.19,1007
4/9/2012,131.140625,3.544,0.607,5038.92,4154.067,40802.41,102.46,122.67,1510.49,993.25
4/10/2012,131.59375,3.546,0.546,5022.29,4149.799,40216.96,101.02,119.88,1498.07,993.5
4/11/2012,131.328125,3.459,0.537,5017.44,4130.013,40562.55,102.7,120.18,1505.77,999
4/12/2012,131.140625,3.383,0.533,5046.78,4139.54,41053.82,103.64,121.71,1501.63,999
4/13/2012,131.53125,3.442,0.542,5097.3,4159.277,40668.71,102.83,121.83,1502.65,1008.5
4/16/2012,131.6875,3.337,0.531,5117.46,4146.581,40604.91,102.93,118.68,1477.71,994
4/17/2012,131.421875,3.34,0.529,5157.28,4157.365,40872.89,104.2,118.78,1471.61,994.25
4/18/2012,131.5625,3.274,0.541,5186.2,4166.237,40526.8,102.67,117.97,1468.55,985.5
4/19/2012,131.765625,3.225,0.533,5173.28,4163.716,40354.53,102.27,118,1496.55,996
4/20/2012,131.671875,3.355,0.521,5156.46,4181.368,40141.26,103.05,118.76,1505.1,1002.25
4/23/2012,131.984375,3.262,0.52,5163.09,4155.491,39085.95,103.11,118.71,1466.34,989.75
4/24/2012,131.78125,3.306,0.513,5169.6,4170.353,39305.37,103.55,118.16,1457.4,996
4/25/2012,131.6875,3.266,0.528,5204.84,4163.643,39422.94,104.12,119.12,1461.85,996
4/26/2012,131.921875,3.319,0.509,5218.97,4180.306,39761.78,104.55,119.92,1447.06,1017.25
4/27/2012,132.15625,3.318,0.476,5169.05,4163.981,40248.63,104.93,119.83,1469.65,1008.5
4/30/2012,132.28125,3.375,0.473,5202.7,4180.732,40273.65,104.87,119.47,1473.5,1007.25
5/1/2012,131.96875,3.301,0.475,5202.7,4195.984,40273.65,106.16,119.66,1473.5,1013.5
5/2/2012,132.1875,3.283,0.485,5228.84,4219.295,40114.73,105.22,118.2,1446.04,999.5
5/3/2012,132.1875,3.254,0.48,5300.41,4224.003,40114.73,102.54,116.08,1442.71,988.25
5/4/2012,132.640625,3.193,0.48,5297.55,4216.681,39888,98.49,113.18,1391.14,956.75
5/7/2012,132.640625,3.235,0.445,5229.53,4158.862,39910.14,97.94,113.16,1385.14,951.5
5/8/2012,132.921875,3.192,0.444,5242.06,4181.073,39268.41,97.01,112.73,1384.02,945.25
5/9/2012,132.90625,3.242,0.451,5214.79,4129.06,39175.83,96.81,113.2,1384.02,958.25
5/10/2012,132.78125,3.279,0.446,5192.1,4133.631,39404.16,97.08,112.73,1408.31,958.25
5/11/2012,133.078125,3.217,0.435,5158.14,4114.14,39278.24,96.13,112.26,1392,950.75
5/14/2012,133.421875,3.232,0.428,5083.62,4053.067,38500.68,94.78,111.57,1337.42,934
5/15/2012,133.375,3.269,0.417,4977.45,4045.644,38157.26,93.98,112.24,1344.75,932.25
5/16/2012,133.421875,3.263,0.417,4864.23,3980.496,38215.23,92.81,111.71,1335.1,931.5
5/17/2012,133.765625,3.243,0.414,5017.02,3980.496,37228.88,92.56,107.49,1287.79,918.5
5/18/2012,133.8125,3.223,0.405,4879.42,3980.496,37255.68,91.48,107.14,1271.48,907.75
5/21/2012,133.625,3.272,0.412,4954,3940.108,37790.45,92.57,108.81,1298.42,911.5
5/22/2012,133.3125,3.405,0.415,4958.43,4021.1,37887.74,91.66,108.41,1301.09,917.75
5/23/2012,133.796875,3.359,0.413,4928.53,3981.578,36934.93,89.9,105.56,1256.55,903.25
5/24/2012,133.546875,3.438,0.415,4904.22,3984.873,36852.75,90.66,106.55,1284.48,905.5
5/25/2012,133.765625,3.398,0.456,4925.97,3902.508,36860.67,90.86,106.83,1281.6,908.25
5/28/2012,133.765625,3.398,0.46,4952.74,3918.685,37178.24,90.86,107.11,1290.72,910
5/29/2012,133.828125,3.451,0.482,5023.11,3919.065,37662.66,90.76,106.68,1327.08,911
5/30/2012,134.671875,3.418,0.479,5018.32,3917.916,37348.22,87.82,103.47,1308.3,882.5
5/31/2012,134.90625,3.417,0.446,5091.23,3832.824,37793.58,86.53,101.87,1305.84,870.75
6/1/2012,135.65625,3.36,0.425,5062.44,3799.766,37312.07,83.23,98.43,1298.08,847.75
6/4/2012,135,3.416,0.412,4890.2,3654.582,37287.97,83.98,98.85,1305.86,843
6/5/2012,134.796875,3.359,0.421,4925.67,3717.876,36653.28,84.29,98.84,1297.04,848
6/6/2012,134.1875,3.411,0.428,4966.58,3841.331,37707.25,85.02,100.64,1313.21,865.5
6/7/2012,134.296875,3.411,0.44,5022.95,3840.596,37707.25,84.82,99.93,1336.33,858.75
6/8/2012,134.34375,3.316,0.42,4994.07,3825.328,38526.59,84.1,99.47,1332.92,845.5
6/11/2012,134.640625,3.443,0.458,5075.85,3866.213,38748.15,82.7,98,1338.07,851.25
6/12/2012,134.109375,3.353,0.436,5075.85,3852.578,39417.95,83.32,97.14,1338.07,851.25
6/13/2012,134.5625,3.313,0.456,5109.61,3860.461,39337.9,82.62,97.13,1346.43,847.5
6/14/2012,134.359375,3.165,0.45,5020.85,3791.618,39286.64,83.91,97.03,1346.04,844.75
6/15/2012,134.609375,3.208,0.468,4930.63,3818.109,39738.57,84.03,97.61,1375.23,851.5
6/18/2012,134.53125,3.226,0.468,5050.41,3860.155,39724.59,83.27,96.05,1389,841.5
6/19/2012,134.34375,3.192,0.411,5081.61,3880.816,40632.72,84.03,95.76,1389.97,845
6/20/2012,134.0625,3.222,0.42,5146.46,3943.897,40511.78,81.8,92.69,1374.69,841.25
6/21/2012,133.359375,3.221,0.425,5109.43,3901.788,40207.61,78.2,89.23,1363.58,822
6/22/2012,133,3.158,0.423,5120.07,3889.523,40187.43,79.76,90.98,1347.15,812
6/25/2012,133.5625,3.19,0.419,5167.2,3857.589,39728.44,79.21,91.01,1330.15,808
6/26/2012,133.4375,3.219,0.404,5193.84,3881.401,40349.79,79.36,93.02,1342.82,818.75
6/27/2012,133.546875,3.169,0.4,5257.92,3934.867,40710.03,80.21,93.5,1365.93,829
6/28/2012,133.921875,3.129,0.392,5256.15,3887.575,40165.34,77.69,91.36,1342.91,821.75
6/29/2012,133.375,3.117,0.377,5246.41,3955.577,40810.88,84.96,97.8,1387.52,848.5
7/2/2012,134.015625,3.106,0.377,5300.24,3991.54,40585.86,83.75,97.34,1402.74,849
7/3/2012,133.640625,3.103,0.355,5365.7,4049.893,40788.16,87.66,100.68,1437.45,880.75
7/4/2012,133.640625,3.103,0.35,5354.72,4075.917,40635.55,87.66,99.77,1444.31,876.75
7/5/2012,133.953125,2.978,0.338,5369.98,4069.836,41013.96,87.22,100.7,1435.76,889
